feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
FBLIM1 (54751),3.3475111652674023,2.094236734817293,0.0,7.4122734,0.9915110356536503
TMEM82 (388595),0.051184085376910014,0.272613423523552,0.0,4.223824,0.200339558573854
SLC25A34 (284723),0.5581525285925297,0.4336479570834919,0.0,2.5294511,0.99830220713073
AKR7A3 (22977),1.0426032881290321,1.2703882616056188,0.0,7.2890596,0.9966044142614601
DRAXIN (374946),0.3228265262971138,0.7059911324874505,0.0,5.2895875,0.8964346349745331
PDPN (10630),1.0176719463056028,1.8400517311695845,0.0,9.092274,0.8149405772495756
LRRC38 (126755),0.16323853952801357,0.6538769855274361,0.0,5.7141,0.3938879456706282
DHRS3 (9249),3.392537265422751,2.058740265011091,0.0,7.9209485,0.99830220713073
MATN1 (4146),0.22510223629541595,0.25597767197634286,0.0,1.8231013,0.9524617996604414
LAPTM5 (7805),2.0312643775424446,2.659938831310016,0.0,10.28665,0.9898132427843803
SDC3 (9672),3.446369012,1.78607367461052,0.0,8.587511,0.9966044142614601
PEF1 (553115),5.591738570713073,0.5547829424916749,3.8697727,7.279685,1.0
SYNC (81493),3.8121406157045836,0.7291384269859371,1.5015461,6.598611,1.0
RBBP4 (5928),7.342382405008489,0.8058050926147777,4.2564297,9.655431,1.0
NHSL3 (57648),4.0315728779592535,1.7528056447631513,0.0,7.143475,0.9966044142614601
TSSK3 (81629),1.7227565354753822,0.8612386212938109,0.0,4.500031,0.9949066213921901
TMCO4 (255104),2.7235701057096775,1.0595580764130423,0.0,4.971171,0.9932088285229203
UBXN10 (127733),0.39754100806281834,0.7921408482934595,0.0,5.032092,0.8522920203735145
CAMK2N1 (55450),3.5609165805806446,2.0669755564987007,0.0,7.9986863,0.9966044142614601
ALPL (249),0.647194179688455,1.1509657678973477,0.0,8.673556,0.8845500848896435
WNT4 (54361),0.6318702897266554,0.9075310636744873,0.0,5.1680403,0.9830220713073005
TTLL10 (254173),0.1834471021646859,0.34668982496833006,0.0,3.105601,0.5449915110356537
SCNN1D (6339),1.2304265029881154,0.7958075780281905,0.0,4.5243645,0.99830220713073
MXRA8 (54587),2.828760419889644,1.6716969714111864,0.05666121,8.83171,1.0
FAAP20 (199990),4.984664559932089,0.8293183918296595,1.8874161,8.410875,1.0
MEGF6 (1953),2.319640317081494,1.6673015790516093,0.0,7.7978497,0.9966044142614601
